ID_CLIENTE,EDAD,SEGMENTO,CLAS_SBS,VINCULACION,SALDO_MEDIO_ENERO,SALDO_MEDIO_FEBRERO,SALDO_MEDIO_MARZO,SALDO_MEDIO_ABRIL,SALDO_MEDIO_MAYO,SALDO_MEDIO_JUNIO,NRO_ACCES_CANAL_ENERO,NRO_ACCES_CANAL_FEBRERO,NRO_ACCES_CANAL_MARZO,NRO_ACCES_CANAL_ABRIL,NRO_ACCES_CANAL_MAYO,NRO_ACCES_CANAL_JUNIO,NRO_ENTID_SSFF_ENERO,NRO_ENTID_SSFF_FEBRERO,NRO_ENTID_SSFF_MARZO,NRO_ENTID_SSFF_ABRIL,NRO_ENTID_SSFF_MAYO,NRO_ENTID_SSFF_JUNIO,SALDO_CANCELADO_TC ,NRO_RECLAMO_ENERO,NRO_RECLAMO_FEBRERO,NRO_RECLAMO_MARZO,NRO_RECLAMO_ABRIL,NRO_RECLAMO_MAYO,NRO_RECLAMO_JUNIO
ID760,28,,NORMAL,PRIME,0,0,0,0,0,0,9,9,11,10,5,11,1,1,1,1,1,1,0,0,0,0,0,0,1
ID761,59,,NORMAL,VIP,0,0,0,0,0,0,1,0,0,0,0,5,3,3,3,3,3,3,0,1,0,1,0,0,1
ID762,26,,NORMAL,PRIME,0,0,0,0,0,0,4,12,7,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID763,22,,NORMAL,CLASICO,0,0,0,0,0,0,15,9,5,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1
ID764,29,,NORMAL,CLASICO,8900,9130,9340,9120,4900,1900,8,9,7,13,14,14,4,4,4,3,3,3,0,0,0,1,0,0,1
ID765,36,,NORMAL,PRIME,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,4,4,4,0,0,0,1,0,0,1
ID766,34,,NORMAL,CLASICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ID767,38,,NORMAL,VIP,14640,15760,16540,17050,17630,18120,12,14,17,24,8,24,7,6,6,6,6,6,0,1,0,0,0,0,0
ID768,46,,NORMAL,CLASICO,0,0,0,0,0,0,4,2,0,0,0,3,3,5,5,5,4,4,0,1,0,1,0,0,0
ID769,44,,NORMAL,VIP,0,0,0,0,0,0,46,29,24,33,36,31,0,0,0,0,0,0,0,0,0,0,0,0,1
ID770,37,,NORMAL,PRIME,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ID771,57,,NORMAL,PRIME,11680,11330,11320,11870,9510,9470,0,0,0,0,0,7,7,7,7,7,7,7,0,1,0,0,0,0,0
ID772,27,,NORMAL,PRIME,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1
ID773,42,,NORMAL,VIP,281560,283440,284480,284660,284820,285080,20,18,20,20,11,17,1,1,1,1,0,1,0,1,0,0,0,0,0
ID774,34,,NORMAL,PRIME,0,0,0,0,0,0,19,5,0,0,0,8,1,1,1,1,1,1,0,1,0,1,0,0,0
ID775,50,,NORMAL,CLASICO,0,0,0,0,0,0,5,6,4,3,0,11,2,2,2,2,2,2,0,1,0,0,0,0,1
ID776,26,,NORMAL,PRIME,4920,0,0,2230,810,810,50,40,18,42,45,33,3,2,1,1,1,1,0,1,0,1,0,0,0
ID777,30,,NORMAL,PRIME,0,0,0,0,0,0,9,3,0,0,0,13,2,2,2,2,2,2,0,0,0,1,0,0,0
ID778,25,,NORMAL,PRIME,0,0,0,0,0,0,22,8,9,4,3,11,1,1,1,1,1,1,0,1,0,0,0,0,1
ID779,29,,NORMAL,PRIME,47710,49200,50730,52400,53590,54780,12,19,13,9,14,13,3,3,3,3,3,3,0,0,0,1,0,0,0
ID780,48,,NORMAL,PRIME,20,120,30,80,40,260,13,12,9,11,12,11,3,3,3,3,3,3,0,1,0,1,0,0,1
ID781,25,,NORMAL,CLASICO,2520,2600,2570,2080,720,620,36,11,9,6,19,15,3,3,3,3,3,3,0,0,0,0,0,0,0
ID782,33,,NORMAL,CLASICO,0,0,0,0,0,0,2,33,19,16,10,0,0,0,0,0,0,0,0,1,0,1,0,0,1
ID783,31,,NORMAL,CLASICO,0,0,0,0,0,0,10,10,9,8,18,16,2,2,2,2,2,2,0,1,0,1,0,0,1
ID784,24,,NORMAL,CLASICO,9370,4530,4790,5100,5450,5680,29,21,26,37,29,17,2,3,3,2,2,1,0,0,0,1,0,0,0
ID785,26,,NORMAL,PRIME,0,0,0,0,0,0,12,6,9,17,8,10,4,4,3,3,3,3,0,1,0,0,0,0,0
ID786,27,,NORMAL,VIP,0,0,0,0,0,0,25,21,13,35,26,26,4,4,4,4,4,4,0,1,1,1,0,0,0
ID787,39,,NORMAL,VIP,0,0,0,0,0,0,9,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
ID788,39,,NORMAL,CLASICO,0,0,0,0,0,0,22,10,14,4,0,19,0,0,0,0,0,0,0,1,1,1,0,0,0
ID789,29,,NORMAL,CLASICO,0,0,0,0,0,0,3,6,8,2,15,4,1,1,1,1,1,1,0,0,1,1,0,0,0
ID790,31,,NORMAL,CLASICO,0,0,0,0,0,0,1,0,0,0,0,4,2,2,2,1,2,2,0,1,0,1,0,0,1
ID791,59,,NORMAL,PRIME,20570,24520,20080,11810,11620,10100,13,30,19,16,25,30,4,4,4,4,4,4,0,1,1,1,0,0,0
ID792,29,,NORMAL,PRIME,0,0,0,0,0,0,0,1,0,0,0,4,4,4,4,2,2,2,0,1,1,1,0,0,1
ID793,29,,NORMAL,PRIME,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ID794,28,,NORMAL,CLASICO,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0
ID795,38,,NORMAL,VIP,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,8,8,8,0,0,1,1,0,0,1
ID796,59,,NORMAL,CLASICO,55380,57390,32990,2970,5220,8200,0,2,0,0,0,7,5,5,5,5,5,5,0,0,1,0,0,0,0
ID797,32,,NORMAL,VIP,2520,280,40,0,0,0,52,13,4,0,0,58,1,1,1,0,1,1,0,0,0,1,0,0,0
ID798,51,,NORMAL,CLASICO,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ID799,28,,NORMAL,VIP,0,0,0,0,0,0,19,11,8,10,21,20,5,4,4,4,4,3,0,0,1,1,0,0,0
ID800,38,,NORMAL,VIP,0,0,0,0,0,0,3,6,4,3,5,5,1,1,1,1,1,1,0,1,1,1,0,0,0
ID801,27,,NORMAL,VIP,45570,48020,48890,49830,50710,51630,26,11,10,20,17,28,4,4,4,3,3,4,0,1,1,1,0,0,1
ID802,43,,NORMAL,VIP,330,270,650,430,530,130,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0
ID803,26,,NORMAL,CLASICO,0,0,0,0,0,0,3,4,0,0,0,2,2,2,2,2,2,2,0,1,0,1,0,0,0
ID804,46,,NORMAL,VIP,0,0,0,0,0,0,1,0,7,2,0,7,5,5,5,5,4,4,0,1,0,0,0,0,0
ID805,24,,NORMAL,CLASICO,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,0,0,0,0,0,0,1
ID806,36,,NORMAL,CLASICO,0,0,0,0,0,0,0,1,5,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0
ID807,28,,NORMAL,VIP,6500,6680,6790,6960,5690,0,24,1,0,4,1,11,3,3,3,3,3,3,0,0,0,1,0,0,1
ID808,45,,NORMAL,PRIME,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,0,1,0,1,0,0,0
ID809,61,,NORMAL,VIP,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1
ID810,54,,NORMAL,PRIME,0,0,0,0,0,0,12,14,9,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,1
ID811,33,,NORMAL,CLASICO,2050,2220,2090,1930,1580,1660,2,5,0,0,0,7,5,5,5,5,5,5,0,1,0,1,0,0,0
ID812,37,,NORMAL,PRIME,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1,1,1,1,0,1,0,1,0,0,0
ID813,33,,NORMAL,CLASICO,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2,2,3,0,0,0,0,0,0,0
ID814,24,,NORMAL,PRIME,40,0,0,0,0,0,10,17,13,0,0,12,1,0,0,0,0,0,0,0,0,1,0,0,0
ID815,31,,NORMAL,CLASICO,1840,0,0,100,1040,1070,6,10,7,10,2,12,1,1,1,1,1,1,0,1,0,1,0,0,0
ID816,34,,NORMAL,CLASICO,0,0,0,0,0,0,25,8,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ID817,33,,NORMAL,CLASICO,0,0,0,0,0,0,15,14,13,15,25,22,8,8,8,8,8,8,0,1,0,0,0,0,1
ID818,29,,NORMAL,VIP,780,1130,260,790,1830,2980,32,19,16,17,22,12,2,2,2,2,2,1,0,0,0,1,0,0,0
ID819,30,,NORMAL,PRIME,0,1130,1460,1000,140,0,0,0,0,5,1,3,3,3,3,3,3,2,0,0,0,1,0,0,1
ID820,41,,NORMAL,PRIME,0,0,0,0,0,0,24,1,0,0,0,15,5,5,5,5,5,5,0,0,0,1,0,0,1
ID821,51,,NORMAL,CLASICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ID822,68,,NORMAL,CLASICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ID823,24,,NORMAL,CLASICO,0,0,0,0,0,0,14,19,20,11,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1
ID824,39,,NORMAL,VIP,80,1400,3530,3960,1930,440,0,0,0,0,0,4,4,4,4,4,4,4,0,0,0,0,0,0,1
ID825,49,,NORMAL,VIP,0,0,0,0,0,0,5,6,2,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0
ID826,25,,NORMAL,PRIME,0,0,0,0,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1
ID827,35,,NORMAL,VIP,0,0,0,0,0,0,0,1,0,0,0,3,3,3,3,3,2,2,0,0,0,0,0,0,1
ID828,23,,NORMAL,PRIME,1020,0,0,0,0,0,3,0,0,0,0,12,4,3,3,3,3,3,0,1,0,1,0,0,0
ID829,30,,NORMAL,CLASICO,0,0,0,0,0,0,12,6,11,5,3,7,1,1,1,1,1,1,0,0,0,1,0,0,1
ID830,32,,NORMAL,CLASICO,0,0,0,0,0,0,12,5,2,0,0,7,2,2,2,2,2,2,0,0,0,1,0,0,0
ID831,27,,NORMAL,CLASICO,640,140,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0
ID832,56,,NORMAL,CLASICO,0,0,0,0,0,0,0,0,0,0,0,8,3,3,3,2,2,4,0,0,0,1,0,0,0
ID833,44,,NORMAL,VIP,10980,11220,11400,370,0,0,0,0,0,0,0,7,5,5,5,5,4,5,0,1,0,1,0,0,1
ID834,39,,NORMAL,CLASICO,7200,0,0,0,0,0,0,0,0,0,0,6,6,6,5,5,5,5,0,0,0,1,0,0,0
ID835,31,,NORMAL,PRIME,0,0,0,0,0,0,5,12,0,0,0,11,1,1,1,1,1,1,0,1,0,1,0,0,1
ID836,69,,NORMAL,PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
ID837,27,,NORMAL,CLASICO,0,0,0,0,0,0,0,1,0,0,0,7,1,1,1,1,1,1,0,0,0,1,0,0,1
ID838,25,,NORMAL,PRIME,0,0,0,0,0,0,2,0,3,3,7,6,3,3,4,4,3,3,0,1,0,0,0,0,0
ID839,48,,NORMAL,PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ID840,57,,NORMAL,PRIME,0,0,0,0,0,0,0,0,0,0,0,13,2,2,2,2,2,2,0,1,0,0,0,0,1
ID841,35,,NORMAL,VIP,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,0,0,0,0,0,0,1
ID842,26,,NORMAL,VIP,1840,2030,370,50,220,330,18,21,27,32,14,6,3,3,3,3,3,3,0,1,0,1,0,0,1
ID843,24,,NORMAL,CLASICO,2550,3220,2820,510,0,0,3,4,7,7,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
ID844,55,,NORMAL,CLASICO,0,0,0,0,0,0,7,6,5,6,3,20,6,5,5,5,6,5,0,0,0,0,0,0,0
ID845,28,,NORMAL,VIP,0,0,0,0,0,0,3,0,0,0,0,1,1,1,1,1,2,2,0,0,0,0,0,0,0
ID846,54,,NORMAL,VIP,0,0,0,0,0,0,4,5,0,0,0,6,4,4,4,4,4,4,0,1,0,1,0,0,0
ID847,27,,NORMAL,PRIME,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0
ID848,23,,NORMAL,CLASICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ID849,27,,NORMAL,CLASICO,0,0,0,0,0,0,13,8,10,17,24,2,0,0,0,0,0,0,0,1,0,0,0,0,1
ID850,27,,NORMAL,PRIME,0,0,0,0,0,0,0,0,0,0,0,23,1,1,0,0,0,0,0,1,0,1,0,0,1
ID851,29,,NORMAL,CLASICO,0,0,0,0,0,0,11,0,0,0,0,14,0,0,0,0,0,0,0,1,0,1,0,0,1
ID852,33,,NORMAL,VIP,0,0,0,0,0,0,8,2,0,0,0,3,3,3,3,1,1,1,0,1,0,1,0,0,0
ID853,80,,NORMAL,PRIME,0,0,0,0,0,0,1,0,4,0,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0
ID854,41,,NORMAL,VIP,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1
ID855,26,,NORMAL,VIP,0,0,0,0,0,0,23,16,20,20,18,14,2,2,2,2,2,2,0,1,0,1,0,0,1
ID856,22,,NORMAL,VIP,11750,11880,12370,12590,12790,12980,15,20,9,24,18,16,1,1,1,1,1,1,0,0,0,0,0,0,1
ID857,37,,NORMAL,PRIME,0,20,110,150,50,190,16,9,18,8,6,20,3,3,3,3,3,3,0,1,0,1,0,0,1
ID858,27,,NORMAL,CLASICO,0,0,0,0,0,0,6,0,0,0,0,3,2,2,2,1,2,2,0,0,0,1,0,0,0
ID859,60,,NORMAL,CLASICO,0,0,0,0,0,0,10,4,0,0,0,9,1,1,1,1,1,1,0,0,0,1,0,0,0
ID860,27,,NORMAL,PRIME,0,0,0,0,0,0,24,5,0,0,0,4,3,3,3,2,2,2,0,0,0,0,0,0,1
ID861,34,,NORMAL,CLASICO,0,0,0,0,0,0,16,12,6,0,0,7,1,1,0,0,0,0,0,0,0,1,0,0,1
ID862,25,,NORMAL,CLASICO,0,0,0,0,0,0,3,5,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0
ID863,45,,NORMAL,CLASICO,60350,61530,62280,64000,65580,66070,1,1,1,1,1,3,3,3,3,3,3,3,0,1,0,0,0,0,1
ID864,34,,NORMAL,CLASICO,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1
ID865,24,,NORMAL,CLASICO,0,0,0,0,0,0,0,0,0,0,0,4,3,2,2,2,2,1,0,0,0,0,0,0,1
ID866,30,,NORMAL,CLASICO,0,0,0,0,0,0,11,16,3,10,9,8,1,1,1,1,1,1,0,1,0,0,0,0,1
ID867,37,,NORMAL,PRIME,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,0,1,0,0,0,0,1
ID868,27,,NORMAL,PRIME,0,0,0,190,0,0,2,11,40,57,40,2,2,2,2,3,2,1,0,0,0,0,0,0,0
ID869,51,,NORMAL,CLASICO,0,0,0,0,0,0,15,13,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,1
ID870,23,,NORMAL,CLASICO,0,0,0,0,0,0,26,34,19,18,28,35,0,0,0,0,0,0,0,1,0,1,0,0,1
ID871,38,,NORMAL,VIP,0,0,0,0,0,0,0,6,0,0,6,7,6,6,6,6,6,6,0,0,0,1,0,0,0
ID872,39,,NORMAL,PRIME,0,0,0,0,0,0,12,0,0,0,0,11,1,1,1,1,1,1,0,1,0,1,0,0,0
ID873,23,,NORMAL,VIP,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1
ID874,26,,NORMAL,VIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID875,35,,NORMAL,PRIME,0,0,0,0,0,0,10,0,0,0,0,21,0,0,0,0,0,0,0,1,0,0,0,0,1
